2026-09-19 18:23:49;morele.net;Procesor Intel Core i5-14600KF, 3.5 GHz, 24 MB, OEM (CM8071504821014);Intel;Procesory;-;https://www.morele.net/procesor-intel-core-i5-14600kf-3-5-ghz-24-mb-oem-cm8071504821014-13133235/;919.99;1130.49;1024;SALE
2026-09-19 18:23:52;morele.net;Maclean Uchwyt ścienny MC-880 32'' - 70'';Maclean;Uchwyty do telewizorów;-;https://www.morele.net/maclean-uchwyt-scienny-mc-880-32-70-6558561/;676.99;861.70;840.94;SALE
2026-09-19 18:23:55;morele.net;Trunki Walizeczka jeżdżąca Pszczółka (TRU0005);Trunki;Walizki;-;https://www.morele.net/trunki-walizeczka-jezdzaca-pszczolka-tru0005-922955/;206.99;271.92;219.24;SALE
2026-09-19 18:23:59;morele.net;FAREN Udrażniacz do zatkanych rur 750ml (MELT750);FAREN;Środki czystości;-;https://www.morele.net/faren-udrazniacz-do-zatkanych-rur-750ml-melt750-3322360/;37.99;44.60;44.60;SALE
2026-09-19 18:24:02;morele.net;Bi-Office Tablica korkowa 120X90CM Rama drewniana (GSF152001239);Bi-Office;Tablice;-;https://www.morele.net/bi-office-tablica-korkowa-120x90cm-rama-drewniana-gsf152001239-4007191/;63.99;122.18;122.18;SALE
2026-09-19 18:24:06;morele.net;Nawilżacz powietrza DJI HM813S Szary ;DJI;Nawilżacze powietrza;-;https://www.morele.net/nawilzacz-powietrza-dji-hm813s-szary-15652873/;366.99;437.99;437.99;SALE
2026-09-19 18:24:13;morele.net;Reebok Mata do jogi dwustronna Fioletowa Szara;Reebok;Akcesoria do jogi;-;https://www.morele.net/reebok-mata-do-jogi-dwustronna-fioletowa-szara-5354455/;72.98;123.69;123.66;SALE
2026-09-19 18:24:15;morele.net;Ultra-Pro Album kolekcjonerski Pokemon 9-Pocket PRO-Binder Mieniące się linie horyzontu;Ultra-Pro;Akcesoria do gier planszowych;-;https://www.morele.net/ultra-pro-album-kolekcjonerski-pokemon-9-pocket-pro-binder-mieniace-sie-linie-horyzontu-13452094/;61.99;93.63;93.63;SALE
2026-09-19 18:24:21;morele.net;Dermalogica Pro NeuroTouch Symmetry Serum do twarzy i szyi 59ml;Dermalogica;Serum do twarzy;-;https://www.morele.net/dermalogica-pro-neurotouch-symmetry-serum-do-twarzy-i-szyi-59ml-15659473/;332.99;553.98;521.99;SALE
2026-09-19 18:24:29;morele.net;Klawiatura HP Business Slim (803181-031);HP;Klawiatury;-;https://www.morele.net/klawiatura-hp-business-slim-803181-031-13457180/;68.98;99.99;108.24;SALE
2026-09-19 18:24:32;morele.net;REF Depot, 300 Hair Stylings No. 301, Hair Styling Paste, Matte Texture, Strong Hold, For Hair, 75 ml For Men;REF;Do pielęgnacji włosów i brody;-;https://www.morele.net/ref-depot-300-hair-stylings-no-301-hair-styling-paste-matte-texture-strong-hold-for-hair-75-ml-for-men-14046199/;58.99;92.41;92.41;SALE
2026-09-19 18:24:35;morele.net;Nivea Bath Care Żel pod prysznic Happy Time 750ml;Nivea;Mydła i żele pod prysznic;-;https://www.morele.net/nivea-bath-care-zel-pod-prysznic-happy-time-750ml-1023525/;19.98;36.47;33.97;SALE
2026-09-19 18:24:37;morele.net;Lifeventure Linka zabezpieczająca Sliding GearLock SG400;Lifeventure;Akcesoria turystyczne;-;https://www.morele.net/lifeventure-linka-zabezpieczajaca-sliding-gearlock-sg400-10177200/;57.99;117.80;95.09;SALE
2026-09-19 18:24:40;morele.net;Kabel StarTech DisplayPort - HDMI 5m czarny (DP2HDMM5MB);StarTech;Kable AV;-;https://www.morele.net/kabel-startech-displayport-hdmi-5m-czarny-dp2hdmm5mb-1077670/;115.99;225.43;140.60;SALE
2026-09-19 18:24:43;morele.net;Zuru Wyrzutnia SKINS LAST STAND Beast OuT;Zuru;Zabawki militarne;-;https://www.morele.net/zuru-wyrzutnia-skins-last-stand-beast-out-13213817/;47.99;114.16;114.16;SALE
2026-09-19 18:24:46;morele.net;Triton COSRX Advanced Snail Peptide Eye Cream Krem pod oczy - 25 ml;Triton;Kremy pod oczy;-;https://www.morele.net/triton-cosrx-advanced-snail-peptide-eye-cream-krem-pod-oczy-25-ml-13743173/;52.99;101.00;101;SALE
2026-09-19 18:24:50;morele.net;RAINBOCORNS TOY PLUSH RAINBOCORNS 92104;RAINBOCORNS;Pluszaki;-;https://www.morele.net/rainbocorns-toy-plush-rainbocorns-92104-14256837/;39.99;95.53;96.52;SALE
2026-09-19 18:24:55;morele.net;Nils Extreme Wózek turystyczny transportowy plażowy do 100kg czarny Nils camp nc1608 160l;Nils Extreme;Akcesoria turystyczne;-;https://www.morele.net/nils-extreme-wozek-turystyczny-transportowy-plazowy-do-100kg-czarny-nils-camp-nc1608-160l-14793677/;270.00;313.15;290;SALE
2026-09-19 18:25:02;morele.net;Kosiarka akumulatorowa Greenworks 60V silnik bezszczotkowy, 51 cm  zestaw, ładowarka + 1 akumulator 4Ah (GD60LM51SPK4);Greenworks;Kosiarki akumulatorowe;-;https://www.morele.net/kosiarka-akumulatorowa-greenworks-60v-silnik-bezszczotkowy-51-cm-zestaw-ladowarka-1-akumulator-4ah-gd60lm51spk4-10587340/;2299.00;2459.00;2349;SALE
2026-09-19 18:25:11;morele.net;Dysk SSD WD SN8100 1TB M.2 2280 PCI-E x4 Gen5 NVMe (WDS100T1XHM);WD;Dyski SSD;-;https://www.morele.net/dysk-ssd-wd-sn8100-1tb-m-2-2280-pci-e-x4-gen5-nvme-wds100t1xhm-15481298/;1079.00;1199.00;1199;SALE
2026-09-19 18:25:20;morele.net;Zlewozmywak Steiner PETER 110 Steingran  granitowy szary 1-komorowy z/o (50x52x20) z syfonem i zaślepką;-;Zlewozmywaki;-;https://www.morele.net/zlewozmywak-steiner-peter-110-steingran-granitowy-szary-1-komorowy-z-o-50x52x20-z-syfonem-i-zaslepka-8408325/;252.99;520.82;-;-
2026-09-19 18:25:27;morele.net;Karta Kingston Industrial MicroSDHC 32 GB Class 10 UHS-I/U3 A1 V30 (SDCIT2/32GBSP);Kingston;Karty pamięci;-;https://www.morele.net/karta-kingston-industrial-microsdhc-32-gb-class-10-uhs-i-u3-a1-v30-sdcit2-32gbsp-8911424/;342.99;389.71;386.10;SALE
